date,open,high,low,close,volume,sma_10,sma_20,ema_20,macd_histogram,rsi_14,atr_14,cci_14,momentum_10,roc_12,obv,log_return,body_size,daily_range,upper_shadow,lower_shadow,rolling_std_20,historical_volatility_20,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,rolling_max_20,rolling_min_20,rolling_mean_20,distance_from_high_20,distance_from_low_20,volume_sma_20,volume_ratio,volume_change,price_volume,vnindex,vnindex_volume,vnindex_return,correlation_market_20,beta_20,day_of_week
9/12/2024,66.34,66.52,65.81,66.08,2054428,65.876,65.867,65.40527994,-0.185052706,45.83987441,1.099285714,53.20474482,1.06,-0.271657108,-61516968,0.001362914,-0.26,0.71,0.18,0.27,0.662968603,0.161456989,-0.004074857,0.001360133,-0.007946027,0.009382567,0.005477785,67.23,64.93,65.867,0.017105459,0.017711381,4289236.55,0.478972884,-0.351482157,135756602.2,1256.35,353322514,0.002457571,0.201228342,0.279218648,3
9/13/2024,66.17,66.17,64.49,64.49,5350666,65.788,65.8185,65.31811042,-0.289907461,41.7739628,1.067857143,-89.10442936,-0.88,-0.677652857,-66867634,-0.024355956,-1.68,1.68,0,0,0.72672499,0.183405713,0.001363843,-0.004074857,0.001360133,-0.007946027,0.009382567,67.23,64.49,65.8185,0.040755615,0,4283814.25,1.249042486,1.604455352,345064450.3,1251.71,345075622,-0.003693238,0.246232882,0.384224538,4
9/16/2024,64.57,64.57,63.6,63.6,4039871,65.646,65.7345,65.15448086,-0.406501531,31.68044077,1.049285714,-195.2180897,-1.42,-2.183943402,-70907505,-0.013896703,-0.97,0.97,0,0,0.874344717,0.189162014,-0.024061743,0.001363843,-0.004074857,0.001360133,-0.007946027,67.23,63.6,65.7345,0.053993753,0,4272886.15,0.945466567,-0.244977915,256935795.6,1239.26,406084647,-0.009946393,0.303378308,0.471518789,0
9/17/2024,63.69,64.93,63.42,64.93,2392584,65.602,65.717,65.13310173,-0.38173981,50,1.05,-113.5514019,-0.44,-0.673091632,-68514921,0.020696296,1.24,1.51,0,0.27,0.887326558,0.204884505,-0.013800589,-0.024061743,0.001363843,-0.004074857,0.001360133,67.23,63.6,65.717,0.034210918,0.02091195,4022683.8,0.594773072,-0.407757327,155350479.1,1258.95,418063385,0.015888514,0.521247445,1.019439002,1
9/18/2024,65.11,65.37,64.57,64.84,2847879,65.514,65.5975,65.10518728,-0.359428088,48.76033058,1.031428571,-60.31995804,-0.88,-0.276837896,-71362800,-0.00138707,-0.27,0.8,0.26,0.27,0.832054369,0.171356915,0.02091195,-0.013800589,-0.024061743,0.001363843,-0.004074857,66.87,63.6,65.5975,0.03035741,0.019496855,3768843.85,0.755637302,0.190294259,184656474.4,1264.9,542560781,0.004726161,0.465244556,0.776499164,2
9/19/2024,64.84,65.02,64.57,64.84,1574276,65.39,65.496,65.07993135,-0.333258796,46.16497829,1.012857143,-67.11830385,-1.24,-0.810769466,-71362800,0,0,0.45,0.18,0.27,0.791483617,0.17091761,-0.001386108,0.02091195,-0.013800589,-0.024061743,0.001363843,66.7,63.6,65.496,0.027886057,0.019496855,3638460.85,0.432676361,-0.447211065,102076055.8,1271.27,444118910,0.005035971,0.51298044,0.881742556,3
9/20/2024,65.02,65.46,64.31,64.31,5234412,65.151,65.381,65.00660455,-0.33910729,44.99294781,1.057142857,-72.27159737,-2.39,-2.145465612,-76597212,-0.008207557,-0.71,1.15,0.44,0,0.788188463,0.1723876,0,-0.001386108,0.02091195,-0.013800589,-0.024061743,66.7,63.6,65.381,0.035832084,0.011163522,3700446.15,1.41453538,2.324964619,336625035.7,1272.04,773588806,0.000605694,0.553430784,1.019621828,4
9/23/2024,64.66,64.75,64.22,64.49,2933886,64.983,65.3235,64.95740412,-0.318633887,43.6416185,1.006428571,-78.58936565,-1.68,-2.406174334,-73663326,0.002795033,-0.17,0.53,0.09,0.27,0.809946554,0.166106665,-0.008173967,0,-0.001386108,0.02091195,-0.013800589,66.7,63.6,65.3235,0.033133433,0.013993711,3545541.35,0.827486048,-0.439500368,189206308.1,1268.48,416937911,-0.002798654,0.558681142,0.988020482,0
9/24/2024,64.99,64.99,64.17,64.35,2080216,64.792,65.228,64.89955611,-0.302431102,39.79135618,0.976428571,-66.90178099,-1.91,-3.523238381,-75743542,-0.002173239,-0.64,0.82,0,0.18,0.806308025,0.161632417,0.002798943,-0.008173967,0,-0.001386108,0.02091195,66.7,63.6,65.228,0.035232384,0.011792453,3484026.4,0.597072399,-0.290969042,133861899.6,1276.99,450952923,0.006708817,0.527793509,0.878937471,1
9/25/2024,64.35,64.44,63.71,63.71,4525095,64.564,65.167,64.78626505,-0.320973963,33.0472103,0.946428571,-102.2908026,-2.28,-3.717696841,-80268637,-0.009995398,-0.64,0.73,0.09,0,0.873396877,0.149681279,-0.002170879,0.002798943,-0.008173967,0,-0.001386108,66.7,63.6,65.167,0.044827586,0.00172956,3393799.3,1.333341957,1.175300546,288293802.5,1287.48,841960747,0.00821463,0.418228345,0.623226509,2
9/26/2024,63.71,65.08,63.71,64.71,3987434,64.427,65.1515,64.77900171,-0.254930142,36.49932157,0.993571429,-48.71193566,-1.37,-2.339269544,-76281203,0.015574213,1,1.37,0.37,0,0.878876526,0.160793637,-0.00994561,-0.002170879,0.002798943,-0.008173967,0,66.7,63.6,65.1515,0.029835082,0.01745283,3379672.45,1.179828536,-0.118817616,258026854.1,1291.49,828772734,0.003114611,0.423691269,0.674924059,3
9/27/2024,64.81,65.17,64.71,64.99,2971446,64.477,65.1325,64.79909679,-0.184698834,41.71348315,0.950714286,7.222699914,0.5,-1.515381118,-73309757,0.004317663,0.18,0.46,0.18,0.1,0.878011359,0.160351293,0.015696123,-0.00994561,-0.002170879,0.002798943,-0.008173967,66.7,63.6,65.1325,0.025637181,0.021855346,3360494.1,0.8842289,-0.254797446,193114275.5,1290.92,811528634,-0.000441351,0.420242809,0.667301938,4
9/30/2024,64.99,64.99,64.17,64.17,2046753,64.534,65.09,64.73918281,-0.185302995,36.68789809,0.932857143,-47.11705024,0.57,-2.890435835,-75356510,-0.0126976,-0.82,0.82,0,0,0.903932927,0.165414604,0.004326997,0.015696123,-0.00994561,-0.002170879,0.002798943,66.7,63.6,65.09,0.037931034,0.008962264,3360599.3,0.609044048,-0.311192934,131340140,1287.94,636582014,-0.002308431,0.429804823,0.700913695,0
10/1/2024,64.26,64.71,64.17,64.17,2042595,64.458,65.03,64.68497492,-0.177520959,37.99472296,0.895714286,-53.63309353,-0.76,-0.496200961,-75356510,0,-0.09,0.54,0.45,0,0.923973114,0.163926557,-0.012617326,0.004326997,0.015696123,-0.00994561,-0.002170879,66.7,63.6,65.03,0.037931034,0.008962264,3278777.7,0.622974531,-0.00203151,131073321.2,1292.2,833023683,0.003307607,0.426035641,0.685627803,1
10/2/2024,64.26,64.26,63.71,64.17,2142472,64.391,64.9525,64.63592969,-0.164485956,37.24966622,0.884285714,-111.8860796,-0.67,0.896226415,-75356510,0,-0.09,0.55,0,0.46,0.928047611,0.162321866,0,-0.012617326,0.004326997,0.015696123,-0.00994561,66.7,63.6,64.9525,0.037931034,0.008962264,3243798.9,0.660482375,0.048897114,137482428.2,1287.84,615948736,-0.003374091,0.470666616,0.765125303,2
10/3/2024,64.26,64.53,63.98,64.35,2949988,64.342,64.866,64.60869829,-0.136979737,48.84868421,0.803571429,-44.3584784,-0.49,-0.893269675,-72406522,0.002801122,0.09,0.55,0.18,0.28,0.897548709,0.161149004,0,0,-0.012617326,0.004326997,0.015696123,66.7,63.6,64.866,0.035232384,0.011792453,3098190.8,0.952164728,0.376908543,189831727.8,1278.1,929324954,-0.007563051,0.475546244,0.755870547,3
10/4/2024,64.53,64.53,62.61,62.7,6140641,64.181,64.666,64.4269175,-0.218319281,43.42105263,0.871428571,-249.1878651,-1.61,-3.300431832,-78547163,-0.025975486,-1.83,1.92,0,0.09,0.912898219,0.17754429,0.002805049,0,0,-0.012617326,0.004326997,66.26,62.7,64.666,0.053727739,0,3222969.8,1.905274136,1.081581688,385018190.7,1270.6,516838768,-0.005868085,0.493107669,0.854234104,4
10/7/2024,62.88,63.43,61.42,61.42,5995180,63.874,64.4285,64.14054441,-0.339507158,24.15316642,0.907142857,-279.913109,-3.07,-5.2745219,-84542343,-0.020625933,-1.46,2.01,0.55,0,1.099776413,0.18737013,-0.025641026,0.002805049,0,0,-0.012617326,66.26,61.42,64.4285,0.073045578,0,3390652.85,1.768149163,-0.023688244,368223955.6,1269.93,431746999,-0.00052731,0.464862233,0.862829261,0
10/8/2024,61.51,62.43,61.51,62.43,2890240,63.682,64.237,63.97763541,-0.332402073,34.37094682,0.922142857,-189.9318213,-1.92,-2.923340072,-81652103,0.016310414,0.92,0.92,0,0,1.097528803,0.199948898,-0.020414673,-0.025641026,0.002805049,0,0,66.08,61.42,64.237,0.055236077,0.016444155,3368397.2,0.858046076,-0.517906051,180437683.2,1271.98,592176851,0.001614262,0.518928216,1.105062845,1
10/9/2024,62.52,62.79,62.06,62.06,3532506,63.517,64.0405,63.79500347,-0.332568671,32.7970297,0.942142857,-128.7403903,-1.65,-3.768026051,-85184609,-0.00594427,-0.46,0.73,0.27,0,1.118760945,0.200201465,0.016444155,-0.020414673,-0.025641026,0.002805049,0,66.08,61.42,64.0405,0.060835351,0.010420059,3386628.4,1.043074581,0.222218916,219227322.4,1281.85,582540343,0.007759556,0.48717133,1.008292665,2
10/10/2024,62.52,62.98,61.97,61.97,2625177,63.243,63.835,63.62119362,-0.318657348,34.68586387,0.932142857,-101.7298611,-2.74,-3.698523699,-87809786,-0.001451262,-0.55,1.01,0.46,0,1.101761747,0.199638267,-0.005926638,0.016444155,-0.020414673,-0.025641026,0.002805049,64.99,61.42,63.835,0.046468687,0.008954738,3415165.85,0.768682142,-0.256851368,162682218.7,1286.36,598891260,0.003518352,0.48590921,1.000124369,3
10/11/2024,62.33,62.43,61.79,61.97,2373079,62.941,63.709,63.46393708,-0.290181637,33.10991957,0.94,-97.85360484,-3.02,-2.731125412,-87809786,0,-0.36,0.64,0.1,0.18,1.165183067,0.183821962,-0.001450209,-0.005926638,0.016444155,-0.020414673,-0.025641026,64.99,61.42,63.709,0.046468687,0.008954738,3266286.5,0.726537308,-0.096030858,147059705.6,1288.39,437625358,0.001578096,0.455876935,0.879726169,4
10/14/2024,62.33,62.33,61.42,61.51,2825429,62.675,63.6045,63.27784784,-0.282764736,31.74807198,0.946428571,-99.93158495,-2.66,-4.945139855,-90635215,-0.007450634,-0.82,0.91,0,0.09,1.264925523,0.179706215,0,-0.001450209,-0.005926638,0.016444155,-0.020414673,64.99,61.42,63.6045,0.053546699,0.001465321,3205564.4,0.881413894,0.190617337,173792137.8,1286.34,619276191,-0.001591133,0.411571083,0.858341493,0
10/15/2024,61.51,61.69,61.05,61.14,3078240,62.372,63.415,63.07424328,-0.282547828,32.88948069,0.94,-107.5120318,-3.03,-5.923988306,-93713455,-0.006033447,-0.37,0.64,0.18,0.09,1.337698337,0.159199571,-0.007422947,0,-0.001450209,-0.005926638,0.016444155,64.99,61.14,63.415,0.059239883,0,3239847.2,0.950118882,0.089477032,188203593.6,1281.08,619610197,-0.004089121,0.193174613,0.433612145,1
10/16/2024,61.14,62.33,61.14,61.79,2006161,62.134,63.2625,62.9519344,-0.221117106,29.60893855,0.927142857,-70.79503207,-2.38,-3.708898239,-91707294,0.010575223,0.65,1.19,0.54,0,1.340545352,0.166325605,-0.006015282,-0.007422947,0,-0.001450209,-0.005926638,64.99,61.14,63.2625,0.049238344,0.010631338,3197761.3,0.627364213,-0.348276613,123960688.2,1279.48,440452844,-0.001248946,0.152047754,0.362367626,2
10/17/2024,61.88,62.15,61.6,61.88,1658879,61.887,63.1145,62.84984541,-0.159772972,27.69010043,0.933571429,-56.95173837,-2.47,-3.568645785,-90048415,0.001455487,0,0.55,0.27,0.28,1.320464332,0.166678977,0.010631338,-0.006015282,-0.007422947,0,-0.001450209,64.99,61.14,63.1145,0.047853516,0.012103369,3201991.45,0.518077273,-0.173107742,102651432.5,1286.52,579305856,0.005502235,0.160160731,0.380263275,3
10/18/2024,61.88,62.24,61.69,61.69,1599576,61.786,62.9835,62.73938394,-0.119203662,30.44164038,0.914285714,-52.27821651,-1.01,-3.8647343,-91647991,-0.003075182,-0.19,0.55,0.36,0,1.325571476,0.165264275,0.001456546,0.010631338,-0.006015282,-0.007422947,0,64.99,61.14,62.9835,0.050777043,0.008995747,3020249.65,0.529617146,-0.03574884,98677843.44,1285.46,546249354,-0.000823928,0.162814299,0.38228509,4
10/21/2024,61.69,62.15,61.51,61.6,1862336,61.804,62.839,62.63087118,-0.087128864,30.0155521,0.921428571,-60.0391281,0.18,-4.273504274,-93510327,-0.001459973,-0.09,0.64,0.46,0.09,1.310134184,0.164303923,-0.003070459,0.001456546,0.010631338,-0.006015282,-0.007422947,64.99,61.14,62.839,0.052161871,0.007523716,2966672.15,0.627752548,0.164268531,114719897.6,1279.77,528557901,-0.004426431,0.175473001,0.402474898,0
10/22/2024,61.6,62.06,61.51,61.6,2253327,61.721,62.7015,62.53269297,-0.056117501,30.0155521,0.921428571,-61.06457961,-0.83,-1.754385965,-93510327,0,0,0.55,0.46,0.09,1.287315751,0.164496396,-0.001458907,-0.003070459,0.001456546,0.010631338,-0.006015282,64.99,61.14,62.7015,0.052161871,0.007523716,2975327.7,0.757337419,0.20994654,138804943.2,1269.89,667541526,-0.007720137,0.152594267,0.342849233,1
10/23/2024,61.6,61.88,61.51,61.6,1637360,61.675,62.596,62.44386507,-0.027270442,28,0.908571429,-68.36930968,-0.46,0.293064148,-93510327,0,0,0.37,0.28,0.09,1.28677647,0.161998505,0,-0.001458907,-0.003070459,0.001456546,0.010631338,64.99,61.14,62.596,0.052161871,0.007523716,2830940.95,0.578380132,-0.273358904,100861376,1270.9,489929001,0.000795344,0.260671924,0.637761204,2
10/24/2024,61.6,63.16,61.6,62.61,4369950,61.739,62.491,62.45968745,0.063225858,49.19786096,0.882857143,139.5827689,0.64,0.288322922,-89140377,0.016263139,1.01,1.56,0.55,0,1.187008181,0.163007523,0,0,-0.001458907,-0.003070459,0.001456546,64.99,61.14,62.491,0.036621019,0.02404318,2850066.75,1.533279878,1.668899936,273602569.5,1257.41,532020991,-0.010614525,-0.037227455,-0.082641222,3
10/25/2024,62.79,62.79,62.15,62.24,2172351,61.766,62.3535,62.43876483,0.099406261,58.72340426,0.785,106.5104809,0.27,0.290041895,-91312728,-0.00592713,-0.55,0.64,0,0.09,1.031367386,0.162120166,0.016396104,0,0,-0.001458907,-0.003070459,64.35,61.14,62.3535,0.032789433,0.017991495,2810112,0.773047836,-0.50288882,135207126.2,1252.72,480454993,-0.003729889,-0.033416262,-0.073375995,4
10/28/2024,61.97,62.24,61.05,61.51,2927947,61.766,62.2205,62.35031104,0.07644495,39.59276018,0.797857143,-75.55229477,0,-0.742294659,-94240675,-0.011798117,-0.46,1.19,0.27,0.46,0.953351291,0.161385364,-0.005909599,0.016396104,0,0,-0.001458907,64.35,61.14,62.2205,0.044133644,0.006051685,2854171.7,1.025848235,0.347824086,180098020,1254.77,368249767,0.001636439,-0.076044218,-0.164562948,0
10/29/2024,61.6,61.6,61.14,61.33,2033574,61.785,62.0785,62.25313856,0.05254391,41.37115839,0.778571429,-121.5904305,0.19,-1.032757786,-96274249,-0.002930644,-0.27,0.46,0,0.19,0.854026223,0.161222887,-0.011728792,-0.005909599,0.016396104,0,0,64.35,61.14,62.0785,0.046930847,0.003107622,2853720.65,0.712604438,-0.305460789,124719093.4,1261.78,454099020,0.005586681,-0.090030529,-0.188886517,1
10/30/2024,61.33,61.6,60.69,60.69,3437020,61.675,61.9045,62.10426822,-0.000169085,36.61087866,0.771428571,-187.3470756,-1.1,-1.333116566,-99711269,-0.01049018,-0.64,0.91,0.27,0,0.754142769,0.163562599,-0.002926353,-0.011728792,-0.005909599,0.016396104,0,64.35,60.69,61.9045,0.056876457,0,2918448.05,1.177687573,0.690137659,208592743.8,1258.63,429794790,-0.002496473,-0.071959483,-0.153703545,2
10/31/2024,60.96,60.96,59.77,60.5,5177693,61.537,61.712,61.95148077,-0.03945922,35.21126761,0.810714286,-226.5132944,-1.38,-1.046777887,-104888962,-0.003135575,-0.46,1.19,0,0.73,0.564610718,0.162248636,-0.01043535,-0.002926353,-0.011728792,-0.005909599,0.016396104,62.7,60.5,61.712,0.035087719,0,3029833.3,1.708903589,0.506448319,313250426.5,1264.48,409737985,0.004647911,-0.033713143,-0.072702927,3
11/1/2024,60.5,60.69,60.05,60.23,2182658,61.391,61.5885,61.78753022,-0.073291989,36.61087866,0.791428571,-171.6028841,-1.46,-2.524680369,-107071620,-0.004472798,-0.27,0.64,0.19,0.18,0.605764198,0.138829343,-0.003130664,-0.01043535,-0.002926353,-0.011728792,-0.005909599,62.61,60.23,61.5885,0.038013097,0,2831934.15,0.770730492,-0.578449707,131461491.3,1254.89,497670931,-0.007584145,-0.173419909,-0.31236013,4
11/4/2024,60.32,60.96,60.05,60.05,2121224,61.236,61.52,61.62205115,-0.096019981,38.12636166,0.810714286,-133.3455575,-1.55,-2.957336781,-109192844,-0.002993019,-0.27,0.91,0.64,0,0.696487428,0.120724176,-0.00446281,-0.003130664,-0.01043535,-0.002926353,-0.011728792,62.61,60.05,61.52,0.040888037,0,2638236.35,0.804031072,-0.028146416,127379501.2,1244.71,543721609,-0.008112265,-0.16725171,-0.247620777,0
11/5/2024,60.14,60.41,59.95,59.95,1063141,61.071,61.396,61.46280819,-0.105272012,27.22772277,0.758571429,-127.4499565,-1.65,-2.820554385,-110255985,-0.001666667,-0.19,0.46,0.27,0,0.74502137,0.10138419,-0.002988544,-0.00446281,-0.003130664,-0.01043535,-0.002926353,62.61,59.95,61.396,0.042485226,0,2546881.4,0.417428546,-0.498807764,63735302.95,1245.76,314945393,0.00084357,-0.276190148,-0.34458799,1
11/6/2024,60.41,60.41,59.77,60.23,2598835,60.934,61.3045,61.34539788,-0.081101918,30.4964539,0.765,-100.9917251,-1.37,-2.224025974,-107657150,0.004659686,-0.18,0.64,0,0.46,0.771099523,0.102914825,-0.001665279,-0.002988544,-0.00446281,-0.003130664,-0.01043535,62.61,59.95,61.3045,0.038013097,0.004670559,2500197.85,1.039451738,1.444487608,156527832,1261.28,463915932,0.012458258,-0.071500058,-0.082389442,2
11/7/2024,60.41,60.6,60.05,60.32,1154788,60.705,61.222,61.24774094,-0.049191026,33.41404358,0.765,-71.58416909,-2.29,-2.077922078,-106502362,0.001493157,-0.09,0.55,0.19,0.27,0.784303915,0.103453761,0.004670559,-0.001665279,-0.002988544,-0.00446281,-0.003130664,62.61,59.95,61.222,0.036575627,0.00617181,2426678.4,0.475871875,-0.555651667,69656812.16,1259.75,436110981,-0.001213053,-0.073272802,-0.086287286,3
11/8/2024,60.41,60.6,60.05,60.14,1597360,60.495,61.1305,61.1422418,-0.031219829,32.7014218,0.758571429,-67.39398422,-2.1,-2.37012987,-108099722,-0.002988546,-0.27,0.55,0.19,0.09,0.799055199,0.103487855,0.001494272,0.004670559,-0.001665279,-0.002988544,-0.00446281,62.61,59.95,61.1305,0.039450567,0.003169308,2387892.45,0.66894135,0.383249566,96065230.4,1252.56,472794115,-0.005707482,-0.067869565,-0.079110748,4
11/11/2024,60.14,60.23,59.22,59.68,2742114,60.312,61.039,61.00298068,-0.04072563,29.48717949,0.791428571,-101.871714,-1.83,-4.679763616,-110841836,-0.007678222,-0.46,1.01,0.09,0.46,0.856055212,0.103662922,-0.002984085,0.001494272,0.004670559,-0.001665279,-0.002988544,62.61,59.68,61.039,0.046797636,0,2383726.7,1.150347479,0.716653729,163649363.5,1250.32,664742714,-0.001788337,-0.065933916,-0.076977092,0
11/12/2024,59.68,60.14,59.31,59.41,1734699,60.12,60.9525,60.85126823,-0.054736994,27.87878788,0.824285714,-98.235518,-1.92,-4.546915167,-112576535,-0.004534394,-0.27,0.83,0.46,0.1,0.929560592,0.102931891,-0.007648819,-0.002984085,0.001494272,0.004670559,-0.001665279,62.61,59.41,60.9525,0.051110046,0,2316549.65,0.748828759,-0.367386257,103058467.6,1244.82,478703119,-0.004398874,-0.070710001,-0.081850248,1
